"state","year","quarter","district","topuser_count","amount"
"arunachal-pradesh",2022,1,"east siang","201945","501600929"
"arunachal-pradesh",2022,1,"changlang","171494","490549429"
"arunachal-pradesh",2022,1,"lohit","169954","393361044"
"arunachal-pradesh",2022,1,"namsai","117173","256004888"
"arunachal-pradesh",2022,1,"west siang","92331","315562273"
"arunachal-pradesh",2022,1,"tawang","86721","346661567"
"arunachal-pradesh",2022,1,"lower dibang valley","83531","235243186"
"arunachal-pradesh",2022,1,"lower subansiri","73100","239825150"
"arunachal-pradesh",2022,2,"papum pare","1444757","3269917297"
"arunachal-pradesh",2022,2,"west kameng","327925","893486448"
"arunachal-pradesh",2022,2,"east siang","261162","604825118"
"arunachal-pradesh",2022,2,"lohit","226199","502322814"
"arunachal-pradesh",2022,2,"changlang","203732","513287861"
"arunachal-pradesh",2022,2,"namsai","152652","293920909"
"arunachal-pradesh",2022,2,"tawang","132824","494351397"
"arunachal-pradesh",2022,2,"west siang","121772","375530982"
"arunachal-pradesh",2022,2,"lower dibang valley","104498","271945446"
"arunachal-pradesh",2022,2,"lower subansiri","94109","287993730"
"arunachal-pradesh",2022,3,"papum pare","1651143","3211809407"
"arunachal-pradesh",2022,3,"west kameng","371632","945171308"
"arunachal-pradesh",2022,3,"east siang","286766","594752976"
"arunachal-pradesh",2022,3,"lohit","236792","461745617"
"arunachal-pradesh",2022,3,"changlang","216609","492535245"
"arunachal-pradesh",2022,3,"namsai","151676","277199997"
"arunachal-pradesh",2022,3,"tawang","138313","514855580"
"arunachal-pradesh",2022,3,"west siang","136332","395192938"
"arunachal-pradesh",2022,3,"lower dibang valley","112848","273001217"
"arunachal-pradesh",2022,3,"lower subansiri","109261","285712248"
"arunachal-pradesh",2022,4,"papum pare","1917365","3401999229"
"assam",2019,4,"jorhat","185402","307700398"
"arunachal-pradesh",2022,4,"west kameng","421418","954522717"
"arunachal-pradesh",2022,4,"east siang","327737","623525449"
"arunachal-pradesh",2022,4,"lohit","276551","503661704"
"arunachal-pradesh",2022,4,"changlang","254818","572195647"
"arunachal-pradesh",2022,4,"namsai","188919","307955076"
"arunachal-pradesh",2022,4,"west siang","176377","449302139"
"arunachal-pradesh",2022,4,"tawang","155419","518332825"
"arunachal-pradesh",2022,4,"lower subansiri","143172","339443886"
"arunachal-pradesh",2022,4,"lower dibang valley","137218","308329534"
"arunachal-pradesh",2023,1,"papum pare","3302746","5900429571"
"arunachal-pradesh",2023,1,"west kameng","662521","1414404520"
"arunachal-pradesh",2023,1,"east siang","535198","990989057"
"arunachal-pradesh",2023,1,"changlang","494506","1101499481"
"arunachal-pradesh",2023,1,"lohit","483285","870836418"
"arunachal-pradesh",2023,1,"namsai","325503","518550113"
"arunachal-pradesh",2023,1,"west siang","320064","764188915"
"arunachal-pradesh",2023,1,"lower subansiri","257899","585614438"
"arunachal-pradesh",2023,1,"lower dibang valley","256396","537713700"
"arunachal-pradesh",2023,1,"tawang","239151","724541898"
"arunachal-pradesh",2023,2,"papum pare","4245307","7148674913"
"arunachal-pradesh",2023,2,"west kameng","870033","1803248166"
"arunachal-pradesh",2023,2,"east siang","689624","1177576754"
"arunachal-pradesh",2023,2,"changlang","615184","1260077796"
"arunachal-pradesh",2023,2,"lohit","592587","984621672"
"arunachal-pradesh",2023,2,"west siang","450143","970914462"
"arunachal-pradesh",2023,2,"namsai","409511","619571108"
"arunachal-pradesh",2023,2,"lower subansiri","341107","689315626"
"arunachal-pradesh",2023,2,"tawang","339605","1003663723"
"arunachal-pradesh",2023,2,"lower dibang valley","320847","641502543"
"assam",2018,1,"kamrup metropolitan","194617","284766219"
"assam",2018,1,"marigaon","79832","105067294"
"assam",2018,1,"barpeta","67801","56352302"
"assam",2018,1,"nagaon","66695","56352631"
"assam",2018,1,"cachar","56481","57250291"
"assam",2018,1,"sonitpur","51976","73005566"
"assam",2018,1,"kamrup","47859","41868129"
"assam",2018,1,"dibrugarh","44792","53258766"
"assam",2018,1,"tinsukia","41237","45886201"
"assam",2018,1,"jorhat","33322","41164542"
"assam",2018,2,"kamrup metropolitan","320417","548619364"
"assam",2018,2,"marigaon","109223","204057284"
"assam",2018,2,"nagaon","105834","129818645"
"assam",2018,2,"barpeta","102217","117541109"
"assam",2018,2,"cachar","83921","105147623"
"assam",2018,2,"sonitpur","82799","151230715"
"assam",2018,2,"kamrup","74537","83338164"
"assam",2018,2,"dibrugarh","70642","110954952"
"assam",2018,2,"tinsukia","66715","102921466"
"assam",2018,2,"jorhat","53341","70634516"
"assam",2018,3,"kamrup metropolitan","476050","884121119"
"assam",2018,3,"barpeta","145945","230125282"
"assam",2018,3,"nagaon","142195","208584968"
"assam",2018,3,"cachar","123735","189612378"
"assam",2018,3,"sonitpur","116196","252135801"
"assam",2018,3,"kamrup","112726","148929590"
"assam",2018,3,"marigaon","102867","189132041"
"assam",2018,3,"dibrugarh","98822","173048842"
"assam",2018,3,"tinsukia","90928","155121756"
"assam",2018,3,"jorhat","79724","118008412"
"assam",2018,4,"kamrup metropolitan","686010","1345451492"
"assam",2018,4,"nagaon","435103","317973029"
"assam",2018,4,"barpeta","225449","354675456"
"assam",2018,4,"marigaon","193075","207853575"
"assam",2018,4,"cachar","187360","272342253"
"assam",2018,4,"sonitpur","165399","358549932"
"assam",2018,4,"kamrup","162592","236088241"
"assam",2018,4,"dibrugarh","144931","264346941"
"assam",2018,4,"tinsukia","127171","253718923"
"assam",2018,4,"dhubri","120810","181651045"
"assam",2019,1,"kamrup metropolitan","1306775","2605380336"
"assam",2019,1,"nagaon","265767","382986937"
"assam",2019,1,"barpeta","262834","416977892"
"assam",2019,1,"cachar","206705","335675210"
"assam",2019,1,"kamrup","205094","325387078"
"assam",2019,1,"sonitpur","197716","409811805"
"assam",2019,1,"dibrugarh","180303","308520050"
"assam",2019,1,"marigaon","162645","225891537"
"assam",2019,1,"tinsukia","147896","296016101"
"assam",2019,1,"dhubri","129363","168832531"
"assam",2019,2,"kamrup metropolitan","2488968","5089657877"
"assam",2019,2,"nagaon","231423","422774561"
"assam",2019,2,"barpeta","228864","466786096"
"assam",2019,2,"sonitpur","192707","444337499"
"assam",2019,2,"cachar","177976","335126276"
"assam",2019,2,"kamrup","176995","334724712"
"assam",2019,2,"dibrugarh","169357","356524669"
"assam",2019,2,"tinsukia","148294","323303193"
"assam",2019,2,"marigaon","130459","235342997"
"assam",2019,2,"jorhat","129744","231878111"
"assam",2019,3,"kamrup metropolitan","2188998","6080999088"
"assam",2019,3,"barpeta","262253","505242250"
"assam",2019,3,"nagaon","258566","491551326"
"assam",2019,3,"sonitpur","257623","533288953"
"assam",2019,3,"cachar","242781","426502977"
"assam",2019,3,"dibrugarh","230118","425077484"
"assam",2019,3,"kamrup","222439","383883901"
"assam",2019,3,"tinsukia","196245","357008534"
"assam",2019,3,"jorhat","167468","274329134"
"assam",2019,3,"golaghat","121795","194779143"
"assam",2019,4,"kamrup metropolitan","2510384","7206165642"
"assam",2019,4,"sonitpur","298139","613461613"
"assam",2019,4,"barpeta","295624","613479660"
"assam",2019,4,"nagaon","287586","546184547"
"assam",2019,4,"cachar","273506","482197783"
"assam",2019,4,"dibrugarh","255885","470389916"
"assam",2019,4,"kamrup","249708","461559259"
"assam",2019,4,"tinsukia","224113","423685127"
"assam",2019,4,"goalpara","139662","282003508"
"assam",2020,1,"kamrup metropolitan","3338601","10080547554"
"assam",2020,1,"sonitpur","383179","755509095"
"assam",2020,1,"cachar","375774","659702346"
"assam",2020,1,"barpeta","367963","833078666"
"assam",2020,1,"nagaon","360749","736229613"
"assam",2020,1,"kamrup","322830","605538835"
"assam",2020,1,"dibrugarh","317878","585327060"
"assam",2020,1,"tinsukia","286640","541758827"
"assam",2020,1,"jorhat","232108","371072711"
"assam",2020,1,"golaghat","179380","301335498"
"assam",2020,2,"kamrup metropolitan","2543890","7190215278"
"assam",2020,2,"nagaon","521404","889592664"
"assam",2020,2,"barpeta","519590","967512955"
"assam",2020,2,"sonitpur","510820","899403354"
"assam",2020,2,"kamrup","461735","696378364"
"assam",2020,2,"cachar","448258","671325303"
"assam",2020,2,"dibrugarh","447580","678491573"
"assam",2020,2,"tinsukia","420620","618021383"
"assam",2020,2,"jorhat","306847","406689798"
"assam",2020,2,"golaghat","290221","381486790"
"assam",2020,3,"kamrup metropolitan","4268591","13346088870"
"assam",2020,3,"barpeta","553783","1306355860"
"assam",2020,3,"sonitpur","540972","1164586119"
"assam",2020,3,"nagaon","535675","1153926434"
"assam",2020,3,"dibrugarh","526945","1106487216"
"assam",2020,3,"cachar","487493","920279966"
"assam",2020,3,"kamrup","445726","878646587"
"assam",2020,3,"tinsukia","442335","839411511"
"assam",2020,3,"jorhat","315288","542788285"
"assam",2020,3,"golaghat","278714","484885428"
"assam",2020,4,"kamrup metropolitan","5300547","16105922899"
"assam",2020,4,"barpeta","724763","2053361856"
"assam",2020,4,"sonitpur","676306","1560923096"
"assam",2020,4,"nagaon","667880","1665021996"
"assam",2020,4,"dibrugarh","631601","1479167067"
"assam",2020,4,"cachar","623731","1434767202"
"assam",2020,4,"kamrup","557203","1271039293"
"assam",2020,4,"tinsukia","543941","1209737014"
"assam",2020,4,"jorhat","400452","815676507"
"assam",2020,4,"goalpara","381733","1018165140"
"assam",2021,1,"kamrup metropolitan","9400818","24003716534"
"assam",2021,1,"barpeta","768249","2378951523"
"assam",2021,1,"dibrugarh","680608","1710571110"
"assam",2021,1,"nagaon","675634","2019926209"
"assam",2021,1,"sonitpur","669242","1689369790"
"assam",2021,1,"cachar","614703","1577581913"
"assam",2021,1,"kamrup","557802","1450662972"
"assam",2021,1,"tinsukia","480161","1160430412"
"assam",2021,1,"goalpara","400249","1203600745"
"assam",2021,1,"jorhat","388882","856404785"
"assam",2021,2,"kamrup metropolitan","12113618","26948905679"
"assam",2021,2,"barpeta","1094358","2927546915"
"assam",2021,2,"nagaon","928187","2446953429"
"assam",2021,2,"dibrugarh","870918","1976153978"
"assam",2021,2,"sonitpur","848080","1929013771"
"assam",2021,2,"cachar","743120","1680050956"
"assam",2021,2,"kamrup","737877","1686926641"
"assam",2021,2,"tinsukia","606143","1318534293"
"assam",2021,2,"goalpara","544911","1475602701"
"assam",2021,2,"dhubri","528440","1316708577"
"assam",2021,3,"kamrup metropolitan","16840668","36123082535"
"assam",2021,3,"barpeta","1436928","3522432995"
"assam",2021,3,"nagaon","1156024","2903215136"
"assam",2021,3,"dibrugarh","1116075","2517711536"
"assam",2021,3,"sonitpur","1030160","2385666128"
"assam",2021,3,"cachar","998685","2285248943"
"assam",2021,3,"kamrup","957373","2112276358"
"assam",2021,3,"tinsukia","726497","1620117007"
"assam",2021,3,"dhubri","668723","1682447561"
"assam",2021,3,"goalpara","650085","1747257316"
"assam",2021,4,"kamrup metropolitan","22903930","48177919267"
"assam",2021,4,"barpeta","2145496","5341626360"
"assam",2021,4,"nagaon","1599255","4181552743"
"assam",2021,4,"dibrugarh","1489321","3247229901"
"assam",2021,4,"sonitpur","1437714","3119948216"
"assam",2021,4,"cachar","1424029","3288405319"
"assam",2021,4,"kamrup","1326629","2906827876"
"assam",2021,4,"dhubri","947815","2452971275"
"assam",2021,4,"tinsukia","924326","2099664801"
"assam",2021,4,"goalpara","920783","2590433258"
"assam",2022,1,"kamrup metropolitan","28908435","60093746993"
"assam",2022,1,"barpeta","2846523","7413611761"
"assam",2022,1,"nagaon","2049272","5405490460"
"assam",2022,1,"cachar","1869862","4225305321"
"assam",2022,1,"dibrugarh","1830668","3721424815"
"assam",2022,1,"sonitpur","1805856","3651941482"
"assam",2022,1,"kamrup","1708845","3838019247"
"assam",2022,1,"goalpara","1299073","3720380320"
"assam",2022,1,"dhubri","1247298","3380205337"
"assam",2022,1,"darrang","1205741","2732173375"
"assam",2022,2,"kamrup metropolitan","37896005","70515346667"
"assam",2022,2,"barpeta","3782074","8597920827"
"assam",2022,2,"nagaon","2624899","6401629330"
"assam",2022,2,"dibrugarh","2372318","4426557092"
"assam",2022,2,"sonitpur","2331103","4228702695"
"assam",2022,2,"cachar","2208886","4390976386"
"assam",2022,2,"kamrup","2122755","4247651139"
"assam",2022,2,"darrang","1764727","3227701242"
"assam",2022,2,"dhubri","1748061","4095843492"
"assam",2022,2,"goalpara","1660385","4241626695"
"assam",2022,3,"kamrup metropolitan","39606017","69410860235"
"assam",2022,3,"barpeta","4561028","9149960686"
"assam",2022,3,"sonitpur","3096898","5410346627"
"assam",2022,3,"nagaon","2968058","6558107158"
"assam",2022,3,"cachar","2665315","5192449137"
"assam",2022,3,"kamrup","2430234","4614592326"
"assam",2022,3,"dibrugarh","2307181","3933628296"
"assam",2022,3,"jorhat","2264530","3694675387"
"assam",2022,3,"dhubri","2223747","4556385242"
"assam",2022,3,"goalpara","2054687","4590076568"
"assam",2022,4,"kamrup metropolitan","48873033","84183380553"
"assam",2022,4,"barpeta","5914147","12025232757"
"assam",2022,4,"sonitpur","3570910","5955878582"
"assam",2022,4,"kamrup","3473735","6488564510"
"assam",2022,4,"nagaon","3466436","7442294883"
"assam",2022,4,"cachar","3169492","6146128033"
"assam",2022,4,"dhubri","2801543","5696918774"
"assam",2022,4,"dibrugarh","2781759","4540236249"
"assam",2022,4,"goalpara","2471469","5401152298"
"assam",2022,4,"bongaigaon","2301942","4663672961"
"assam",2023,1,"kamrup metropolitan","22957420","32177527551"
"assam",2023,1,"barpeta","8607360","18729528128"
"assam",2023,1,"nagaon","6685799","14229904732"
"assam",2023,1,"cachar","5638260","10760387455"
"assam",2023,1,"sonitpur","5085643","8045533285"
"assam",2023,1,"kamrup","4930296","9371100434"
"assam",2023,1,"dhubri","4783556","10188898480"
"assam",2023,1,"goalpara","4337423","9833497403"
"assam",2023,1,"dibrugarh","3760225","5608974753"
"assam",2023,1,"darrang","3615988","7158735706"
"assam",2023,2,"kamrup metropolitan","27633429","36066525702"
"assam",2023,2,"barpeta","10582441","20577968723"
"assam",2023,2,"nagaon","8290774","15933295314"
"assam",2023,2,"cachar","6593914","11304410610"
"assam",2023,2,"sonitpur","6079471","9155763527"
"assam",2023,2,"kamrup","6019583","10319507492"
"assam",2023,2,"dhubri","5998987","11652162342"
"assam",2023,2,"goalpara","5347770","10755879893"
"assam",2023,2,"darrang","4517036","7943501699"
"assam",2023,2,"dibrugarh","4515459","6339612450"
"bihar",2018,1,"patna","1197281","1282492051"
"bihar",2018,1,"muzaffarpur","388401","394717113"
"bihar",2018,1,"purbi champaran","254643","264192918"
"bihar",2018,1,"gaya","231873","227470166"
"bihar",2018,1,"samastipur","222241","213634125"
"bihar",2018,1,"darbhanga","217364","224628302"
"bihar",2018,1,"pashchim champaran","215866","236190497"
"bihar",2018,1,"nalanda","208901","190613486"
"bihar",2018,1,"vaishali","201678","211794626"
"bihar",2018,1,"rohtas","201231","181378995"
"bihar",2018,2,"patna","1650942","2328839156"
"bihar",2018,2,"muzaffarpur","554675","841276318"
"bihar",2018,2,"purbi champaran","373033","650452551"
"bihar",2018,2,"gaya","324390","438042056"
"bihar",2018,2,"darbhanga","322140","569573310"
"bihar",2018,2,"samastipur","316985","502582636"
"bihar",2018,2,"vaishali","316405","471071129"
"bihar",2018,2,"nalanda","306468","368156034"
"bihar",2018,2,"pashchim champaran","305553","542379989"
"bihar",2018,2,"madhubani","286112","554829470"
"bihar",2018,3,"patna","3360157","3873142431"
"bihar",2018,3,"muzaffarpur","959708","1265457842"
"bihar",2018,3,"gaya","919453","893929004"
"bihar",2018,3,"nalanda","896006","768203890"
"bihar",2018,3,"rohtas","701262","668806719"
"bihar",2018,3,"purbi champaran","544285","921447418"
"bihar",2018,3,"pashchim champaran","427544","778844053"
"bihar",2018,3,"vaishali","427385","660314111"
"bihar",2018,3,"bhagalpur","422204","579615298"
"bihar",2018,3,"darbhanga","413648","764466708"
"bihar",2018,4,"patna","3256138","4907266831"
"bihar",2018,4,"muzaffarpur","886640","1682571935"
"bihar",2018,4,"purbi champaran","732175","1458571864"
"bihar",2018,4,"gaya","724866","1079658571"
"bihar",2018,4,"nalanda","666931","846144773"
"bihar",2018,4,"pashchim champaran","582470","1215256333"
"bihar",2018,4,"rohtas","534230","818426212"
"bihar",2018,4,"samastipur","529944","1020002681"
"bihar",2018,4,"vaishali","522642","964760832"
"bihar",2018,4,"darbhanga","515957","1142706538"
"bihar",2019,1,"patna","7894598","11217940482"
"bihar",2019,1,"muzaffarpur","1262299","2061506662"
"bihar",2019,1,"purbi champaran","1069790","1856147556"
"bihar",2019,1,"gaya","1025084","1460009336"
"bihar",2019,1,"nalanda","946010","1077003029"
"bihar",2019,1,"pashchim champaran","938338","1627339577"
"bihar",2019,1,"rohtas","879724","1104230103"
"bihar",2019,1,"samastipur","792952","1239854737"
"bihar",2019,1,"darbhanga","763583","1448771358"
"bihar",2019,1,"vaishali","749004","1174950626"
